id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,cleaned_content,sentiment_scores,compound_score,sentiment
1658189784009801728,"She did it!!
#100hrs #Hilda",2023-05-15 19:17:06+00:00,DeevaPeace,Peace Ben Williams,"Abuja, Nigeria",1,2,en,She did it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658189619416948762,Congratulatulations! #100hrs #gbr #hilda #chef https://t.co/GsPg9262wQ,2023-05-15 19:16:27+00:00,m_bbt,BBT🔅☮️,Nigeria 🇳🇬,0,2,en,Congratulatulations,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658189606079062031,"Don’t appear before destiny casually..!
 
#Hildabaccicookathon #100hrs #GuinnessWorldRecord #hilda",2023-05-15 19:16:24+00:00,topelandlordcfr,Billionaire MC,,0,0,en,Dont appear before destiny casually,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.1779}",0.1779,Positive
1658189453775495186,"Bravo girl Bravooo 🎉 🙌🏼 🙌🏼🫶🏽
You did yourself and your country and Africa at large proud Hilda 
We say AYIKOOOOOO Obaa Yaa Asantewaa 🎉🎉🎉🎉🎉🎉
Y3 MA WO AMO 🎉🎉🎉🎉🎉
#Hilda #Hildabacicookathon #100hrs",2023-05-15 19:15:48+00:00,serwaa_ad,Adwoa Serwaa,"Accra, Ghana",2,2,en,Bravo girl Bravooo You did yourself and your country and Africa at large proud Hilda We say AYIKOOOOOO Obaa Yaa Asantewaa Y3 MA WO AMO,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4767}",0.4767,Positive
1658189365929992217,"Hilda!!!!!!!!! 100hours+ 
Go Hilda

#hilda",2023-05-15 19:15:27+00:00,Udoka_Ugo_,Doka🎊,,0,0,eu,Hilda 100hours Go Hilda,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658189194055802890,100 hours of cooking! Hilda!!!! Na woman you be!!! #100hrs #hilda #Hildabacicookathon https://t.co/AczA4q597Z,2023-05-15 19:14:46+00:00,cara_milano,Didi,Ahead ,0,4,en,100 hours of cooking Hilda Na woman you be,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658189080331444233,#Hilda #100hrs #GuinnessWorldRecord It can be God congratulations #HildaBacci https://t.co/LYbfNGi2hh,2023-05-15 19:14:19+00:00,Olelakunle,Adewusi Adekunle,Lagos,0,1,en,It can be God congratulations,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}",0.7184,Positive
1658189019979603992,"Hilda - the new definition of resilience, passion and greatness

Truly there's an Hilda in all of us, so don't wait, go smash some records

#Hilda #100hrs https://t.co/Re17Hs149G",2023-05-15 19:14:04+00:00,TheAfripreneur,Shaddai Raphaels (The Afripreneur),"Lagos, Nigeria ",0,3,en,Hilda the new definition of resilience passion and greatness Truly theres an Hilda in all of us so dont wait go smash some records,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7096}",0.7096,Positive
1658188925603569706,This wan #Hilda is trending hope no problem?,2023-05-15 19:13:42+00:00,Sbmchibuzor01,Sbmchibuzor1👑🌱.,,0,0,en,This wan is trending hope no problem,"{'neg': 0.415, 'neu': 0.339, 'pos': 0.246, 'compound': -0.25}",-0.25,Negative
1658188903038214183,"🚀Join StaFi #rTokens liquidity mining pools to start off the week 
With any of our 15 farming pools you may unlock exceptional returns of up to 128% APY and enjoy #DeFi like never before with your #LSTs

Farm: https://t.co/nLQ5wQ6GQO
Stake: https://t.co/SYTyWLJzDF
#100hrs
#Hilda",2023-05-15 19:13:36+00:00,melodymells10,Melody_mells,,0,1,en,Join StaFi liquidity mining pools to start off the week With any of our 15 farming pools you may unlock exceptional returns of up to 128 APY and enjoy like never before with your Farm Stake,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.7845}",0.7845,Positive
1658188854753386507,Congratulations Idan Hilda 100 hours done wow wow 👏👏👏🍾🍾🍾🎉🎉🎉🎊🎊❤️❤️❤️thank you Lord for seeing her through this amen #Hildabaccicookathon #Hilda https://t.co/khvjxWrCbW,2023-05-15 19:13:25+00:00,Mummy_Chizzy,Mommy Chizzy❣️,Africa,1,7,en,Congratulations Idan Hilda 100 hours done wow wow thank you Lord for seeing her through this amen,"{'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.9325}",0.9325,Positive
1658188730903978003,@TheHildaBaci Congratulations dear #hilda bacu,2023-05-15 19:12:55+00:00,amakaezeike381,Poshly NG,Benin city,0,1,en,TheHildaBaci Congratulations dear bacu,"{'neg': 0.0, 'neu': 0.235, 'pos': 0.765, 'compound': 0.7579}",0.7579,Positive
1658188644430012422,"Hilda Baci did it!
100 hours
#hilda #100hrs",2023-05-15 19:12:35+00:00,miracle_nkwor,Miracle Emeka-Nkwor,"Port Harcourt, Nigeria",0,1,en,Hilda Baci did it 100 hours,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658188583780376592,"Hearty congratulations to @hildabaci @myfoodbyhilda on breaking a new Guinness World record. 🌏🎉

All of us at @kashcorestaurant celebrate your bravery, brilliance and tenacity.

#kashcorestaurant #hilda #hildabacicookathon https://t.co/sstUtqReEm",2023-05-15 19:12:20+00:00,kashcoservices,@KashcoServices,"Abuja, Nigeria",0,1,en,Hearty congratulations to hildabaci myfoodbyhilda on breaking a new Guinness World record All of us at kashcorestaurant celebrate your bravery brilliance and tenacity,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.9403}",0.9403,Positive
1658188490104791042,@Nrsmuh #100hrs  #hilda it nice,2023-05-15 19:11:58+00:00,IB_NITECO,Ibrahim khalil,minna,0,1,en,Nrsmuh it nice,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215,Positive
1658188472123809795,#Hilda #100hours Hilda just broke the record #Guinessbookofrecord,2023-05-15 19:11:54+00:00,Olelakunle,Adewusi Adekunle,Lagos,0,0,en,Hilda just broke the record,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
1658188277747179547,"Big Congratulations Queen 👸👏
#Hilda https://t.co/rv3ltdiB2f",2023-05-15 19:11:07+00:00,tii_mii_,𝘛𝘐𝘐 𝘔𝘐𝘐🔰,📍cloud 9,1,9,en,Big Congratulations Queen,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,Positive
1658188034662096914,She did it y’all 100 hours go Hilda!!!! #100hrs #Hilda,2023-05-15 19:10:09+00:00,dinewithsoso,chefsoso 🌸🌸,Lagos,0,3,en,She did it yall 100 hours go Hilda,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658187722433912852,"The April #StaFi Warriors contribution is now available

Our Warriors have once again made amazing contributions in the past month! We appreciate their commitment to spreading the word about LSTs and the StaFi Protocol.

Visit https://t.co/Rjt2Mj2qms to learn more
#100hrs #Hilda",2023-05-15 19:08:55+00:00,melodymells10,Melody_mells,,0,1,en,The April Warriors contribution is now available Our Warriors have once again made amazing contributions in the past month We appreciate their commitment to spreading the word about LSTs and the StaFi Protocol Visit to learn more,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.8442}",0.8442,Positive
1658187619690315776,Congratulations Hilda 💕❤️#Hilda #100hrs https://t.co/7yVbpSPKe5,2023-05-15 19:08:30+00:00,Lady_Riha,Orente🎧🎶❤️,university of ilorin Nigeria ,1,5,en,Congratulations Hilda,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive
1658187603470868497,Crypto Traders Buy #Hilda Now : is going to do massive in four months time .@hildabacicooks @CryptoTalkzInfo @cryptomanran @nigeriacrypt0 @ezeifeanyi133,2023-05-15 19:08:26+00:00,Stanmok6,Stanmok,Nigeria,0,1,en,Crypto Traders Buy Now is going to do massive in four months time hildabacicooks CryptoTalkzInfo cryptomanran nigeriacrypt0 ezeifeanyi133,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658187485619339264,"Hilda did this!!! 

GOD CAME THROUGH!!!!

Congratulations Hilda 🎊👏🎊🎊🎊🎉💓💪🔥👑

#hildabaci #Hildabacicookathon #100hrs #Hilda",2023-05-15 19:07:58+00:00,omaliciouzz,Adebusola👑,Lagos,1,2,en,Hilda did this GOD CAME THROUGH Congratulations Hilda,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.8015}",0.8015,Positive
1658187347354177537,"What an accomplishment to brag on!😊💯
Make i just pray for 4days stretch ehnn my spiritual level and fire go increase!🔥🙏🇳🇬🔥

Congratulations to you Hilda! 
This is just the beginning 💯
#Hilda
#100hrs https://t.co/q8v3mqRWQS",2023-05-15 19:07:25+00:00,Melchizedek14SM,Melchizedek Oluwagbeminija,Lagos,0,1,en,What an accomplishment to brag on Make i just pray for 4days stretch ehnn my spiritual level and fire go increase Congratulations to you Hilda This is just the beginning,"{'neg': 0.067, 'neu': 0.696, 'pos': 0.237, 'compound': 0.7269}",0.7269,Positive
1658187314269413411,HILDA BICA NIGERIANS ARE PROUD OF YOU 🇳🇬 #96hrs #100hrs #Guinessbookofrecord #Hilda,2023-05-15 19:07:18+00:00,heis_ola1,MR SUCCESS,,0,0,en,HILDA BICA NIGERIANS ARE PROUD OF YOU,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.4767}",0.4767,Positive
1658187111747444740,"So everyone that tasted what Hilda has been preparing so far, can we just add ""ate a guiness world record breaking food"" to our CV
#100hrs
#96hrs
#Hilda
#Hildabacicookathon
#guinessworldrecord
#chefHilda",2023-05-15 19:06:29+00:00,tayexz_crown,#melanin made of black 🖤,earth,1,3,en,So everyone that tasted what Hilda has been preparing so far can we just add ate a guiness world record breaking food to our CV,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658187169314267150,So #Hilda nor change pants for #96hrs? #100hrs #visa # https://t.co/gqwJuY8cMH,2023-05-15 19:06:43+00:00,chekwubevictor3,GHS,,0,0,en,So nor change pants for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658187307428765696,AkwaIbom women will give you good food and knacking..na now I understand why PeterObi dey healthy and strong..#Hilda don open our eyes..,2023-05-15 19:07:16+00:00,HiGobq,HiGo,#Endsars,0,4,en,AkwaIbom women will give you good food and knackingna now I understand why PeterObi dey healthy and strong don open our eyes,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.836}",0.836,Positive
1658187101186187278,#Hilda #100hrs #phenomenal,2023-05-15 19:06:27+00:00,abdulaz07575020,xpert doc.,,0,0,qht,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658187060434329624,"Congratulations Hilda Baci ❤️
 History has been made 🥂#hilda
#Guinessbookofrecord https://t.co/IIyjayOFus",2023-05-15 19:06:17+00:00,dijaofficial_,dijaofficial_,Lagos,0,2,en,Congratulations Hilda Baci History has been made,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.5994}",0.5994,Positive
1658186896772587550,"Elon Musk, indirectly mentioned Pepe Coin in a joke just as the crypto market was debating whether the current meme coin season had reached its height.

@pepecoineth
@elonmusk 

#Shiv #MondayMotivation #Hilda #Zelensky #HappyNewWeek #TheBestDay

https://t.co/oE7ytqaCUT",2023-05-15 19:05:38+00:00,cryptodataspace,Crypto Data Space,,0,5,en,Elon Musk indirectly mentioned Pepe Coin in a joke just as the crypto market was debating whether the current meme coin season had reached its height pepecoineth elonmusk,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3818}",0.3818,Positive
1658186819379290135,"100hrs done and dusted...
 Congratulations 🎉👏👏 #Hilda baci https://t.co/YJ8cmgY4gy",2023-05-15 19:05:20+00:00,WhenGodIsInIt,Olabode,,2,12,en,100hrs done and dusted Congratulations baci,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5994}",0.5994,Positive
1658186816896352257,"JUST IN: Nigerian Chef, Hilda has surpassed her target to cook for 96 hours straight, after surpassing the previous record breaker by 13 hours, she has done 100 hours now.
This makes her the longest marathon cook of all time. Guinness World Record 🏆 #GuinnessWorldRecords #Hilda https://t.co/th7EV88Jya",2023-05-15 19:05:19+00:00,mezzojay1,mezzo of abuja,"Abuja, Nigeria",0,1,en,JUST IN Nigerian Chef Hilda has surpassed her target to cook for 96 hours straight after surpassing the previous record breaker by 13 hours she has done 100 hours now This makes her the longest marathon cook of all time Guinness World Record,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.2263}",0.2263,Positive
1658186724571516934,"Our chocolate gift boxes are the perfect treat for any occasion. 
𝗠𝗼𝗿𝗲 𝗜𝗻𝗳𝗼:
https://t.co/VmrwXq99G7

𝐄𝐦𝐚𝐢𝐥 𝐔𝐬: 𝚜𝚊𝚕𝚎𝚜@𝚜𝚒𝚕𝚟𝚎𝚛𝚎𝚍𝚐𝚎𝚙𝚊𝚌𝚔𝚊𝚐𝚒𝚗𝚐.𝚌𝚘𝚖
 
#ChocolateGiftBox #GiftIdeas #FreeShipping 
#SweetSurprises #Hasley #Hilda #USA  #packaging https://t.co/XRunxmlS7o",2023-05-15 19:04:57+00:00,SilverEdgePack,Silver Edge Packaging,"Pleasanton, CA 94566, USA",0,1,en,Our chocolate gift boxes are the perfect treat for any occasion,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.8519}",0.8519,Positive
1658186673723695113,"100 freaking hours 🎉🎉🎉🎉Congratulations 🍾 
#100hrs #Hilda #Hildabacicookathon",2023-05-15 19:04:45+00:00,Kalejaye_,Marie 💜🇳🇬,Nigeria,0,3,en,100 freaking hours Congratulations,"{'neg': 0.322, 'neu': 0.23, 'pos': 0.448, 'compound': 0.2732}",0.2732,Positive
1658186649329623042,"#100hrs
#Hilda 
#96hrs 
#Hildabacicookathon https://t.co/lxhu2g7tTX",2023-05-15 19:04:39+00:00,KingMalikiano,boy_kaamade,,0,3,qme,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658186577430863875,@officialnairam1 #Hilda 🙌🏾,2023-05-15 19:04:22+00:00,DanMasi5,Dan___masi Jr⭕️,"📍Gombe, Nigeria",0,1,qme,officialnairam1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658186234504818688,#Hilda did 100hrs 🔥🔥🔥,2023-05-15 19:03:00+00:00,theChekstina,Chekwube Anyaegbunam,Land of the Living,1,2,en,did 100hrs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658186020561510401,congratulations super human #Hilda #Hildabacicookathon,2023-05-15 19:02:09+00:00,NftPrincess__,Nft Princess🧠👸🧑‍🔬,,0,2,en,congratulations super human,"{'neg': 0.0, 'neu': 0.114, 'pos': 0.886, 'compound': 0.8316}",0.8316,Positive
1658185985425850368,"The $rSWTH Incentive Campaign has begun.🚀🚀

You will receive $FIS and $SWTH in exchange for lending rSWTH/SWTH.

Increase borrowing capacity and produce USC by collateralizing rSWTH and SWTH.
#100hrs #Hilda #Arsenal #StaFiHub",2023-05-15 19:02:01+00:00,melodymells10,Melody_mells,,1,9,en,The rSWTH Incentive Campaign has begun You will receive FIS and SWTH in exchange for lending rSWTHSWTH Increase borrowing capacity and produce USC by collateralizing rSWTH and SWTH,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5859}",0.5859,Positive
1658185912608489473,"Okonjo-Iweala, Elumelu urge Governors to prioritize debt management, youth empowerment https://t.co/dX9xZxo4wj #YouthsEmpowerment #NgoziOkonjoIweala #Hilda #TonyElumelu #Deptmanagement #GovernorsForum #NGF",2023-05-15 19:01:43+00:00,savvynewsonline,Savvy News Online,Nigeria,0,1,en,OkonjoIweala Elumelu urge Governors to prioritize debt management youth empowerment,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative
1658185792680779803,"100 hoursssss🔥🔥🎉🎉🎉🎉😍😍😍😭😭😭😭😭

These guys came prepared with knock out 😂😂😂😂

Congratulations Hilda❤️❤️❤️😭

#Hildabaccicookathon #Hilda",2023-05-15 19:01:15+00:00,tech_queen,Chisom Nwokwu🌟,,62,280,en,100 hoursssss These guys came prepared with knock out Congratulations Hilda,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7003}",0.7003,Positive
1658185716382195743,"100 freaking hours Hilda!!! 🤍🇳🇬
Thank you for making us proud 🕺😌

#Hilda #Hildabacicookathon https://t.co/wl0P5nZRjt",2023-05-15 19:00:57+00:00,Adorable_Fawaz,IamAdorable,,0,7,en,100 freaking hours Hilda Thank you for making us proud,"{'neg': 0.182, 'neu': 0.455, 'pos': 0.364, 'compound': 0.4215}",0.4215,Positive
1658185677152870429,#HILDA ❤️‍🔥❤️‍🔥❤️‍🔥,2023-05-15 19:00:47+00:00,NwaokorieOluchi,Lu🌹,,0,0,qme,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658185577865306134,"You guys you guys!!!!!
100!!! FREAKING HOURS!!!!!!!
CONGRATULATIONS HILDAAAAA!!!
Goshhhhhhh I'm soooooo happyyy!!!!!!!!!!
#Hilda #Hildabacicooks #Hildabacicookathon",2023-05-15 19:00:24+00:00,Oluwatunmise__,Omo davido!🎭,undertheshadowoftheAlmighty!!,1,3,en,You guys you guys 100 FREAKING HOURS CONGRATULATIONS HILDAAAAA Goshhhhhhh Im soooooo happyyy,"{'neg': 0.184, 'neu': 0.574, 'pos': 0.242, 'compound': 0.2732}",0.2732,Positive
1658185401738092566,That was Hildalicious 🎉 #hilda #cookathon,2023-05-15 18:59:42+00:00,YettsYetty,Yetts.....,Nigeria,0,1,en,That was Hildalicious,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658185301758468123,"All these men with sweet words to Hilda,
Your babe will cook,You won’t even appreciate her
#Hilda
#Cookathon
#Hilda",2023-05-15 18:59:18+00:00,Jolllybabygirl,Babygirl💦💕,"Magado, Nigeria",0,1,en,All these men with sweet words to Hilda Your babe will cookYou wont even appreciate her,"{'neg': 0.117, 'neu': 0.727, 'pos': 0.156, 'compound': 0.1882}",0.1882,Positive
1658184985763872768,"Congratulation @HildaBaciCook   for believing in yourself through @myfoodbyhilda...you're a great example of motivation.

From @ateasegroup 

Hilda Congratulations hildabica
#hilda #myfoodbyhilda
#guiness #guinessbookofrecords #100hrs https://t.co/LzPGnrzCLF",2023-05-15 18:58:02+00:00,ateasegroup,Atease Auto & Energies Limited,"Ibadan, Nigeria",3,4,en,Congratulation HildaBaciCook for believing in yourself through myfoodbyhildayoure a great example of motivation From ateasegroup Hilda Congratulations hildabica,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.936}",0.936,Positive
1658184715252162634,"After eating the delicious meals Hilda Baci (#Hilda ) cooked, the next thing is to wash the dishes.
I want to start my own marathon which is #platewashingmarathon 😄.
Who holds the record, it's time to break it.
Gather your dishes, I'm preparing to wash for weeks.",2023-05-15 18:56:58+00:00,Salamyfive,Salami Habeeb,,0,0,en,After eating the delicious meals Hilda Baci cooked the next thing is to wash the dishes I want to start my own marathon which is Who holds the record its time to break it Gather your dishes Im preparing to wash for weeks,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6124}",0.6124,Positive
1658184570372513813,"Straight out from Benin Hilda is set to break another record 😩😩 Edo people good Sha 
#100hrs #Hilda #Hildabaccicookathon https://t.co/HynhrnSlFp",2023-05-15 18:56:23+00:00,supportrachel1,bbn fanpage,,0,3,en,Straight out from Benin Hilda is set to break another record Edo people good Sha,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5859}",0.5859,Positive
1658184544409772043,#Hilda https://t.co/Y49vqrF303,2023-05-15 18:56:17+00:00,Nelsonbright,Nelson Bright,"Lagos, Port Harcourt, Abuja",1,2,qme,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658184504622604315,"Corrupt Mind: So you guys are trying to tell me that #Hilda did not have S£X for Four Straight Days 

#100hrs Seun Kuti Charles Okocha Tobi Amusan #GoHildaGo portable Guinness world record #The US #visa https://t.co/doZ3x9MbKa",2023-05-15 18:56:08+00:00,Goodworks247,Vinsetech Media,Lagos,0,1,en,Corrupt Mind So you guys are trying to tell me that did not have SX for Four Straight Days Seun Kuti Charles Okocha Tobi Amusan portable Guinness world record US,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.2263}",0.2263,Positive
1658184494594117632,Shoma dana yen tan! O ti danan yen tan🕺 #Hilda #100hrs #Hildabacicookathon #GoHildaGo https://t.co/BsE11xyCAe,2023-05-15 18:56:05+00:00,TundayBabs,Abdl Hamyd,Inside Life📍,0,0,tr,Shoma dana yen tan O ti danan yen tan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658184105819791372,"Hilda Baci has broken the Guinness World Record for the longest cooking by an Individual
#Hildabacicooks #Hildabacicookathon #hildabaci #Hilda #HildaBacci #Hildabaccicookathon https://t.co/ya2nJzCh8Z",2023-05-15 18:54:33+00:00,Zubbyoguafor,Zubby oguafor,"Delta, Nigeria",1,5,en,Hilda Baci has broken the Guinness World Record for the longest cooking by an Individual,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
1658184071061594112,"POEM OF THE DAY

""Redwood"" —a poem by Zindzibel Nayanka (Kenya) @Zindzibel

#writing #poetry #poems #poets #hilda #Kenya #wsa 

https://t.co/O2TwTZYkTJ",2023-05-15 18:54:24+00:00,wsacentre,Writers Space Foundation,`Tanzania,2,4,ht,POEM OF THE DAY Redwood a poem by Zindzibel Nayanka Kenya Zindzibel,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658183813770403887,"To all May 15th borns na today we go know who dey for us. It is well 🥲

#HildaBacci #Hildabacicookathon #Hilda #birthday",2023-05-15 18:53:23+00:00,peacemartin_01,Peace Martin,Lagos,0,0,en,To all May 15th borns na today we go know who dey for us It is well,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.2732}",0.2732,Positive
1658183770426466311,"#100hrs 
#Hilda
after today it will be Hilda feed the whole world with 5 bags of rice and two Gino tomatoes https://t.co/b28hdc2lu4",2023-05-15 18:53:13+00:00,Etok25989341,idan popsy🇫🇷🇳🇬,Wuse 2 Abuja,0,1,en,after today it will be Hilda feed the whole world with 5 bags of rice and two Gino tomatoes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658183766941073410,"If you can dream, you can achieve it. 
We are proud of you @hildabacicooks
#Hilda #BreakingGuinessBookOfRecords #YellowLyfe #HildaBaci https://t.co/zupk9Kzaxo",2023-05-15 18:53:12+00:00,yellowlyfeng,YellowLyfe ( Lifestyle Company ),Lagos,2,3,en,If you can dream you can achieve it We are proud of you hildabacicooks,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.6249}",0.6249,Positive
1658183260726255632,"The story of #Hilda no clear to me o
So this babe no baf or sh*t for for 100hrs or wetin dey occur 
#betonhilda
#100hrs 
#96hrs 
# https://t.co/F9nJtpXAd2",2023-05-15 18:51:11+00:00,_May_Six101,May Six,Lagos,0,1,en,The story of no clear to me o So this babe no baf or sht for for 100hrs or wetin dey occur,"{'neg': 0.176, 'neu': 0.72, 'pos': 0.104, 'compound': -0.2023}",-0.2023,Negative
1658183646501560323,"Despite the long hours and grueling work, @hildabaci never compromised on quality or professionalism.

Her dedication to her craft and commitment to delivering the best possible experience is truly inspiring.
#hilda #hildabacicookathon #professionalism #guinessworldrecord https://t.co/JKLjmKC2NH",2023-05-15 18:52:43+00:00,sulu9ja,Sulu9ja,Lagos,0,0,en,Despite the long hours and grueling work hildabaci never compromised on quality or professionalism Her dedication to her craft and commitment to delivering the best possible experience is truly inspiring,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.91}",0.91,Positive
1658183663723372550,"Reading for 48hours non-stop

This imagination wan kill me🙂
#100hrs #Hildabaccicookathon #Hilda #guinessbookofrecords",2023-05-15 18:52:47+00:00,mide_shey,Mideshey,,1,5,en,Reading for 48hours nonstop This imagination wan kill me,"{'neg': 0.37, 'neu': 0.63, 'pos': 0.0, 'compound': -0.6908}",-0.6908,Negative
1658183187044999176,#Hilda is setting record that will stand the test to time,2023-05-15 18:50:54+00:00,the_oyinlola,Adeoluwa,HIS PRESENCE,0,3,en,is setting record that will stand the test to time,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658183100503842831,"Have you counted your blessings today 🙏🏽

Congratulations #hilda https://t.co/5lssXcBhr7",2023-05-15 18:50:33+00:00,enny_keys,MORONFOLU ADESEGUN,Lagos,1,1,en,Have you counted your blessings today Congratulations,"{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.8126}",0.8126,Positive
1658182909092585490,"She told me she was positive. 
""To COVID?” I asked. It was late 2020, the world sneaked peaks out their window, people were cautious of handshakes and blocked their faces with a mask.
She shook her head no. “Hiv positive.”
I froze... But, I leaned in and kissed her. 
#hilda",2023-05-15 18:49:47+00:00,great_ossy,Freesoul,Nigeria,0,0,en,She told me she was positive To COVID I asked It was late 2020 the world sneaked peaks out their window people were cautious of handshakes and blocked their faces with a mask She shook her head no Hiv positive I froze But I leaned in and kissed her,"{'neg': 0.108, 'neu': 0.737, 'pos': 0.155, 'compound': 0.6652}",0.6652,Positive
1658182890788728832,"💡Monday Motivation 📚

Nigerian chef, Hilda Effiong Bassey .

#hilda #hildabaci #worldrecord #record #worldgeniusrecord #chef 
#monday #mondays #bluemonday #mondaymotivation #motivation #motivationmonday #somethingforthemind #foodforthoughts #knowledge #djkyos #de_philosopher_djkyos",2023-05-15 18:49:43+00:00,deejaykyos,DJ KYOS,Midrand,0,0,tl,Monday Motivation Nigerian chef Hilda Effiong Bassey,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}",0.34,Positive
1658182362658664448,"#Hilda has been on her feet for 4 days, cooking. Shes been ready for that Guiness Book of World Records award. Goes to show what discipline, focus and commitment can accomplish. Love it for her.  #Hildabacicookathon",2023-05-15 18:47:37+00:00,MissMuthonie,Muthoni,Nairobi,0,0,en,has been on her feet for 4 days cooking Shes been ready for that Guiness Book of World Records award Goes to show what discipline focus and commitment can accomplish Love it for her,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.9393}",0.9393,Positive
1658182095628296209,"If there is anything I love is seeing those Ghanaians claim #Hilda 

The cruise is fun Abeg😂😂💔",2023-05-15 18:46:33+00:00,updatechief,Update Chief,Wakanda 🌍,0,0,en,If there is anything I love is seeing those Ghanaians claim The cruise is fun Abeg,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8176}",0.8176,Positive
